id,bb_type,bb_name,city,area_code,log_report_type,priority,outage_duration,volume
61,2,ADSL 2, Sekondi-Takoradi,284,227,Medium,1,1
61,2,ADSL 2, Sekondi-Takoradi,284,232,Medium,1,1
16975,2,ADSL 2, Sekondi-Takoradi,284,220,Low,1,1
16975,2,ADSL 2, Sekondi-Takoradi,284,135,Low,1,1
10723,8,ADSL 1, Arusha,286,181,Low,1,1
10723,8,ADSL 1, Arusha,286,134,Low,1,1
10723,2,ADSL 2, Arusha,286,181,Low,1,1
10723,2,ADSL 2, Arusha,286,134,Low,1,1
7263,2,ADSL 2, Arusha,286,312,Critical,0,1
7263,2,ADSL 2, Arusha,286,307,Critical,0,1
9183,2,ADSL 2, Arusha,286,312,Medium,1,1
9183,2,ADSL 2, Arusha,286,232,Medium,1,1
12827,2,ADSL 2, Arusha,286,232,Medium,1,2
12827,2,ADSL 2, Arusha,286,312,Medium,1,1
17315,8,ADSL 1, Annaba,288,44,Low,0,2
17315,8,ADSL 1, Annaba,288,227,Low,0,1
17315,8,ADSL 1, Annaba,288,307,Low,0,1
17315,8,ADSL 1, Annaba,288,160,Low,0,1
17315,8,ADSL 1, Annaba,288,211,Low,0,1
17315,8,ADSL 1, Annaba,288,312,Low,0,2
17315,8,ADSL 1, Annaba,288,232,Low,0,2
17315,8,ADSL 1, Annaba,288,94,Low,0,1
17315,2,ADSL 2, Annaba,288,44,Low,0,2
17315,2,ADSL 2, Annaba,288,227,Low,0,1
17315,2,ADSL 2, Annaba,288,307,Low,0,1
17315,2,ADSL 2, Annaba,288,160,Low,0,1
17315,2,ADSL 2, Annaba,288,211,Low,0,1
17315,2,ADSL 2, Annaba,288,312,Low,0,2
17315,2,ADSL 2, Annaba,288,232,Low,0,2
17315,2,ADSL 2, Annaba,288,94,Low,0,1
6120,8,ADSL 1, Annaba,288,227,Low,0,1
6120,8,ADSL 1, Annaba,288,211,Low,0,1
6120,8,ADSL 1, Annaba,288,160,Low,0,3
6120,8,ADSL 1, Annaba,288,44,Low,0,1
6120,8,ADSL 1, Annaba,288,232,Low,0,1
6120,2,ADSL 2, Annaba,288,227,Low,0,1
6120,2,ADSL 2, Annaba,288,211,Low,0,1
6120,2,ADSL 2, Annaba,288,160,Low,0,3
6120,2,ADSL 2, Annaba,288,44,Low,0,1
6120,2,ADSL 2, Annaba,288,232,Low,0,1
13120,8,ADSL 1, Annaba,288,160,Low,0,2
13120,8,ADSL 1, Annaba,288,307,Low,0,1
13120,8,ADSL 1, Annaba,288,44,Low,0,1
13120,8,ADSL 1, Annaba,288,94,Low,0,1
13120,8,ADSL 1, Annaba,288,211,Low,0,1
13120,8,ADSL 1, Annaba,288,227,Low,0,1
13120,2,ADSL 2, Annaba,288,160,Low,0,2
13120,2,ADSL 2, Annaba,288,307,Low,0,1
13120,2,ADSL 2, Annaba,288,44,Low,0,1
13120,2,ADSL 2, Annaba,288,94,Low,0,1
13120,2,ADSL 2, Annaba,288,211,Low,0,1
13120,2,ADSL 2, Annaba,288,227,Low,0,1
12998,2,ADSL 2, Annaba,288,232,Medium,0,2
12998,2,ADSL 2, Annaba,288,312,Medium,0,2
920,2,ADSL 2, Annaba,288,232,Medium,0,2
920,2,ADSL 2, Annaba,288,312,Medium,0,1
1672,2,ADSL 2, Annaba,288,232,Medium,0,3
1672,2,ADSL 2, Annaba,288,312,Medium,0,3
9927,8,ADSL 1, Annaba,288,94,Low,1,1
9927,8,ADSL 1, Annaba,288,232,Low,1,2
9927,8,ADSL 1, Annaba,288,307,Low,1,1
9927,8,ADSL 1, Annaba,288,44,Low,1,2
9927,8,ADSL 1, Annaba,288,312,Low,1,3
9927,8,ADSL 1, Annaba,288,160,Low,1,1
9927,2,ADSL 2, Annaba,288,94,Low,1,1
9927,2,ADSL 2, Annaba,288,232,Low,1,2
9927,2,ADSL 2, Annaba,288,307,Low,1,1
9927,2,ADSL 2, Annaba,288,44,Low,1,2
9927,2,ADSL 2, Annaba,288,312,Low,1,3
9927,2,ADSL 2, Annaba,288,160,Low,1,1
7241,2,ADSL 2, Annaba,288,307,Critical,0,1
7241,2,ADSL 2, Annaba,288,312,Critical,0,2
7241,2,ADSL 2, Annaba,288,94,Critical,0,1
18033,2,ADSL 2, Annaba,288,312,Critical,0,2
3527,2,ADSL 2, Annaba,288,312,Medium,1,1
3527,2,ADSL 2, Annaba,288,232,Medium,1,1
14338,2,ADSL 2, Mbarara,289,232,Medium,0,2
14338,2,ADSL 2, Mbarara,289,312,Medium,0,2
7800,2,ADSL 2, Shenzhen,290,232,Medium,0,2
7800,2,ADSL 2, Shenzhen,290,312,Medium,0,3
13037,2,ADSL 2, Shenzhen,290,312,Medium,0,3
13037,2,ADSL 2, Shenzhen,290,232,Medium,0,3
502,2,ADSL 2, Shenzhen,290,181,Low,0,1
502,2,ADSL 2, Shenzhen,290,219,Low,0,1
502,2,ADSL 2, Shenzhen,290,312,Low,0,1
502,2,ADSL 2, Shenzhen,290,134,Low,0,1
502,2,ADSL 2, Shenzhen,290,307,Low,0,1
502,2,ADSL 2, Shenzhen,290,94,Low,0,1
502,8,ADSL 1, Shenzhen,290,181,Low,0,1
502,8,ADSL 1, Shenzhen,290,219,Low,0,1
502,8,ADSL 1, Shenzhen,290,312,Low,0,1
502,8,ADSL 1, Shenzhen,290,134,Low,0,1
502,8,ADSL 1, Shenzhen,290,307,Low,0,1
502,8,ADSL 1, Shenzhen,290,94,Low,0,1
2415,2,ADSL 2, Shenzhen,290,312,Critical,0,1
13118,2,ADSL 2, Shenzhen,290,232,Medium,1,1
13118,2,ADSL 2, Shenzhen,290,312,Medium,1,1
1809,2,ADSL 2, Yokohama,291,232,Medium,0,1
1809,2,ADSL 2, Yokohama,291,312,Medium,0,1
5378,2,ADSL 2, Daegu,292,313,Critical,0,1
6071,2,ADSL 2, Daegu,292,232,Medium,1,1
6071,2,ADSL 2, Daegu,292,233,Medium,1,1
6071,2,ADSL 2, Daegu,292,313,Medium,1,1
6071,2,ADSL 2, Daegu,292,312,Medium,1,1
14955,2,ADSL 2, Daegu,292,315,Medium,0,1
14955,2,ADSL 2, Daegu,292,313,Medium,0,5
14955,2,ADSL 2, Daegu,292,233,Medium,0,3
7441,2,ADSL 2, Daegu,292,232,Medium,0,1
7441,2,ADSL 2, Daegu,292,233,Medium,0,2
7441,2,ADSL 2, Daegu,292,313,Medium,0,2
7441,2,ADSL 2, Daegu,292,312,Medium,0,1
12639,2,ADSL 2, Daegu,292,313,Medium,0,2
12639,2,ADSL 2, Daegu,292,233,Medium,0,2
12639,2,ADSL 2, Daegu,292,232,Medium,0,3
12639,2,ADSL 2, Daegu,292,312,Medium,0,3
2304,2,ADSL 2, Daegu,292,233,Medium,0,1
2304,2,ADSL 2, Daegu,292,301,Medium,0,1
2304,2,ADSL 2, Daegu,292,313,Medium,0,1
4004,2,ADSL 2, Daegu,292,233,Medium,1,3
4004,2,ADSL 2, Daegu,292,313,Medium,1,2
4004,2,ADSL 2, Daegu,292,312,Medium,1,1
4004,2,ADSL 2, Daegu,292,232,Medium,1,1
5648,2,ADSL 2, Daegu,292,312,Medium,0,3
5648,2,ADSL 2, Daegu,292,232,Medium,0,1
5648,2,ADSL 2, Daegu,292,313,Medium,0,4
5648,2,ADSL 2, Daegu,292,233,Medium,0,4
5762,2,ADSL 2, Daegu,292,313,Medium,0,1
5762,2,ADSL 2, Daegu,292,233,Medium,0,1
5762,2,ADSL 2, Daegu,292,312,Medium,0,1
6177,2,ADSL 2, Daegu,292,232,Medium,0,3
6177,2,ADSL 2, Daegu,292,313,Medium,0,2
6177,2,ADSL 2, Daegu,292,312,Medium,0,5
6177,2,ADSL 2, Daegu,292,233,Medium,0,1
7229,2,ADSL 2, Daegu,292,233,Medium,0,3
7229,2,ADSL 2, Daegu,292,232,Medium,0,2
7229,2,ADSL 2, Daegu,292,313,Medium,0,2
7229,2,ADSL 2, Daegu,292,312,Medium,0,2
3444,2,ADSL 2, Daegu,292,312,Critical,0,3
3444,2,ADSL 2, Daegu,292,313,Critical,0,2
14769,2,ADSL 2, Daegu,292,312,Medium,1,2
14769,2,ADSL 2, Daegu,292,232,Medium,1,2
17015,2,ADSL 2, Daegu,292,312,Critical,0,1
18385,2,ADSL 2, Kolkata,294,307,Medium,0,1
18385,2,ADSL 2, Kolkata,294,312,Medium,0,1
18385,2,ADSL 2, Kolkata,294,232,Medium,0,1
9641,2,ADSL 2, Kolkata,294,312,Medium,1,1
9641,2,ADSL 2, Kolkata,294,227,Medium,1,1
9641,2,ADSL 2, Kolkata,294,232,Medium,1,1
9641,2,ADSL 2, Kolkata,294,307,Medium,1,1
17788,2,ADSL 2, Faisalabad,296,312,Medium,0,2
17788,2,ADSL 2, Faisalabad,296,232,Medium,0,2
17788,2,ADSL 2, Faisalabad,296,227,Medium,0,1
17788,2,ADSL 2, Faisalabad,296,307,Medium,0,1
4802,2,ADSL 2, Faisalabad,296,312,Medium,1,1
4802,2,ADSL 2, Faisalabad,296,232,Medium,1,1
4802,2,ADSL 2, Faisalabad,296,307,Medium,1,1
18054,2,ADSL 2, Faisalabad,296,313,Medium,1,1
18054,2,ADSL 2, Faisalabad,296,232,Medium,1,2
18054,2,ADSL 2, Faisalabad,296,312,Medium,1,1
18054,2,ADSL 2, Faisalabad,296,227,Medium,1,2
18054,2,ADSL 2, Faisalabad,296,307,Medium,1,2
6782,2,ADSL 2, Faisalabad,296,219,Low,1,1
6782,2,ADSL 2, Faisalabad,296,134,Low,1,1
6782,2,ADSL 2, Faisalabad,296,301,Low,1,1
12623,2,ADSL 2, Rajshahi,297,301,Critical,0,2
12917,2,ADSL 2, Rajshahi,297,232,Medium,0,2
12917,2,ADSL 2, Rajshahi,297,312,Medium,0,2
9525,2,ADSL 2, Medan,298,232,Medium,1,2
9525,2,ADSL 2, Medan,298,312,Medium,1,2
9388,2,ADSL 2, Medan,298,307,Critical,0,1
9388,2,ADSL 2, Medan,298,312,Critical,0,1
12272,2,ADSL 2, Medan,298,232,Medium,1,1
12272,2,ADSL 2, Medan,298,312,Medium,1,2
17266,2,ADSL 2, Medan,298,227,Medium,0,1
17266,2,ADSL 2, Medan,298,307,Medium,0,1
17266,2,ADSL 2, Medan,298,312,Medium,0,2
17266,2,ADSL 2, Medan,298,232,Medium,0,1
4371,2,ADSL 2, Medan,298,307,Medium,1,1
4371,2,ADSL 2, Medan,298,312,Medium,1,1
4371,2,ADSL 2, Medan,298,232,Medium,1,1
16734,2,ADSL 2, Medan,298,307,Medium,0,5
16734,2,ADSL 2, Medan,298,227,Medium,0,3
16734,2,ADSL 2, Medan,298,312,Medium,0,15
16734,2,ADSL 2, Medan,298,313,Medium,0,2
16734,2,ADSL 2, Medan,298,233,Medium,0,1
16734,2,ADSL 2, Medan,298,232,Medium,0,11
13027,2,ADSL 2, Medan,298,232,Medium,0,21
13027,2,ADSL 2, Medan,298,312,Medium,0,20
1936,2,ADSL 2, Medan,298,307,Medium,0,1
1936,2,ADSL 2, Medan,298,232,Medium,0,27
1936,2,ADSL 2, Medan,298,312,Medium,0,24
1936,2,ADSL 2, Medan,298,313,Medium,0,2
1936,2,ADSL 2, Medan,298,227,Medium,0,2
11047,2,ADSL 2, Medan,298,227,Medium,0,10
11047,2,ADSL 2, Medan,298,313,Medium,0,6
11047,2,ADSL 2, Medan,298,307,Medium,0,2
13992,2,ADSL 2, Medan,298,312,Medium,1,20
13992,2,ADSL 2, Medan,298,232,Medium,1,23
13992,2,ADSL 2, Medan,298,307,Medium,1,17
13992,2,ADSL 2, Medan,298,313,Medium,1,4
13992,2,ADSL 2, Medan,298,233,Medium,1,2
2823,2,ADSL 2, Quezon City,299,312,Medium,0,1
2823,2,ADSL 2, Quezon City,299,232,Medium,0,1
12583,8,ADSL 1, Hai Phong,3,55,Medium,0,1
6192,8,ADSL 1, Pattaya,30,171,Low,1,1
6192,8,ADSL 1, Pattaya,30,55,Low,1,1
10361,2,ADSL 2, Malacca,300,219,Low,0,1
10361,2,ADSL 2, Malacca,300,134,Low,0,1
10361,2,ADSL 2, Malacca,300,301,Low,0,1
43,2,ADSL 2, Malacca,300,227,Medium,0,2
43,2,ADSL 2, Malacca,300,232,Medium,0,3
43,2,ADSL 2, Malacca,300,313,Medium,0,1
43,2,ADSL 2, Malacca,300,233,Medium,0,1
43,2,ADSL 2, Malacca,300,312,Medium,0,3
43,2,ADSL 2, Malacca,300,307,Medium,0,2
14159,2,ADSL 2, Malacca,300,312,Critical,0,1
14159,2,ADSL 2, Malacca,300,307,Critical,0,1
14372,2,ADSL 2, Malacca,300,312,Medium,1,2
14372,2,ADSL 2, Malacca,300,232,Medium,1,1
9154,2,ADSL 2, Malacca,300,232,Medium,1,2
9154,2,ADSL 2, Malacca,300,312,Medium,1,2
3169,2,ADSL 2, Malacca,300,312,Medium,1,2
3169,2,ADSL 2, Malacca,300,313,Medium,1,1
3169,2,ADSL 2, Malacca,300,232,Medium,1,1
3169,2,ADSL 2, Malacca,300,227,Medium,1,2
3169,2,ADSL 2, Malacca,300,307,Medium,1,1
17956,2,ADSL 2, Malacca,300,313,Medium,0,8
17956,2,ADSL 2, Malacca,300,233,Medium,0,9
17956,2,ADSL 2, Malacca,300,227,Medium,0,5
17956,2,ADSL 2, Malacca,300,312,Medium,0,10
17956,2,ADSL 2, Malacca,300,307,Medium,0,4
17956,2,ADSL 2, Malacca,300,232,Medium,0,9
8258,2,ADSL 2, Malacca,300,233,Medium,0,3
8258,2,ADSL 2, Malacca,300,301,Medium,0,1
8258,2,ADSL 2, Malacca,300,232,Medium,0,10
8258,2,ADSL 2, Malacca,300,313,Medium,0,8
8258,2,ADSL 2, Malacca,300,312,Medium,0,10
10779,2,ADSL 2, Malacca,300,312,Medium,0,13
10779,2,ADSL 2, Malacca,300,227,Medium,0,2
10779,2,ADSL 2, Malacca,300,313,Medium,0,8
10779,2,ADSL 2, Malacca,300,232,Medium,0,14
10779,2,ADSL 2, Malacca,300,307,Medium,0,1
10779,2,ADSL 2, Malacca,300,233,Medium,0,6
5985,2,ADSL 2, Malacca,300,312,Medium,0,23
5985,2,ADSL 2, Malacca,300,232,Medium,0,24
5985,2,ADSL 2, Malacca,300,233,Medium,0,13
5985,2,ADSL 2, Malacca,300,313,Medium,0,18
5985,2,ADSL 2, Malacca,300,227,Medium,0,1
5985,2,ADSL 2, Malacca,300,307,Medium,0,15
7032,2,ADSL 2, Malacca,300,313,Medium,0,1
7032,2,ADSL 2, Malacca,300,233,Medium,0,1
7032,2,ADSL 2, Malacca,300,312,Medium,0,1
7032,2,ADSL 2, Malacca,300,307,Medium,0,1
16061,2,ADSL 2, Antalya,302,301,Low,0,1
16061,2,ADSL 2, Antalya,302,134,Low,0,1
16061,2,ADSL 2, Antalya,302,219,Low,0,1
16061,2,ADSL 2, Antalya,302,221,Low,0,1
17084,2,ADSL 2, Antalya,302,301,Critical,0,1
7564,2,ADSL 2, Medina,303,312,Medium,1,1
7564,2,ADSL 2, Medina,303,232,Medium,1,1
13644,2,ADSL 2, Medina,303,312,Critical,0,1
2318,8,ADSL 1, Shiraz,304,307,Low,0,1
2318,8,ADSL 1, Shiraz,304,181,Low,0,1
2318,8,ADSL 1, Shiraz,304,312,Low,0,1
2318,8,ADSL 1, Shiraz,304,232,Low,0,1
2318,8,ADSL 1, Shiraz,304,134,Low,0,1
2318,2,ADSL 2, Shiraz,304,307,Low,0,1
2318,2,ADSL 2, Shiraz,304,181,Low,0,1
2318,2,ADSL 2, Shiraz,304,312,Low,0,1
2318,2,ADSL 2, Shiraz,304,232,Low,0,1
2318,2,ADSL 2, Shiraz,304,134,Low,0,1
2151,2,ADSL 2, Frankfurt,305,312,Medium,0,1
2151,2,ADSL 2, Frankfurt,305,307,Medium,0,1
2151,2,ADSL 2, Frankfurt,305,232,Medium,0,1
4668,2,ADSL 2, Frankfurt,305,134,Low,0,1
4668,2,ADSL 2, Frankfurt,305,219,Low,0,1
5424,2,ADSL 2, Frankfurt,305,232,Medium,1,1
5424,2,ADSL 2, Frankfurt,305,312,Medium,1,1
5505,2,ADSL 2, Toulouse,307,307,Critical,0,1
5505,2,ADSL 2, Toulouse,307,312,Critical,0,1
4090,2,ADSL 2, Liverpool,309,301,Low,0,2
4090,2,ADSL 2, Liverpool,309,312,Low,0,1
4090,2,ADSL 2, Liverpool,309,219,Low,0,2
4090,2,ADSL 2, Liverpool,309,134,Low,0,1
4749,2,ADSL 2, Liverpool,309,312,Low,1,1
4749,2,ADSL 2, Liverpool,309,219,Low,1,1
4749,2,ADSL 2, Liverpool,309,134,Low,1,1
4749,2,ADSL 2, Liverpool,309,301,Low,1,1
10863,2,ADSL 2, Liverpool,309,232,Medium,0,2
10863,2,ADSL 2, Liverpool,309,312,Medium,0,4
4980,2,ADSL 2, Utrecht,311,221,Low,0,1
4980,2,ADSL 2, Utrecht,311,301,Low,0,1
4980,2,ADSL 2, Utrecht,311,134,Low,0,1
4980,2,ADSL 2, Utrecht,311,219,Low,0,1
4980,2,ADSL 2, Utrecht,311,232,Low,0,1
4980,2,ADSL 2, Utrecht,311,312,Low,0,1
11716,2,ADSL 2, Utrecht,311,232,Medium,0,2
11716,2,ADSL 2, Utrecht,311,312,Medium,0,3
11733,2,ADSL 2, Utrecht,311,232,Medium,0,6
11733,2,ADSL 2, Utrecht,311,312,Medium,0,6
17504,2,ADSL 2, Utrecht,311,312,Low,0,3
17504,2,ADSL 2, Utrecht,311,219,Low,0,1
17504,2,ADSL 2, Utrecht,311,301,Low,0,1
17504,2,ADSL 2, Utrecht,311,134,Low,0,1
17504,2,ADSL 2, Utrecht,311,232,Low,0,3
10031,2,ADSL 2, Utrecht,311,134,Low,1,1
10031,2,ADSL 2, Utrecht,311,219,Low,1,1
7393,2,ADSL 2, Utrecht,311,301,Critical,0,1
10032,2,ADSL 2, Utrecht,311,301,Critical,1,1
10032,2,ADSL 2, Utrecht,311,312,Critical,1,1
2708,2,ADSL 2, Utrecht,311,135,Low,0,1
2708,2,ADSL 2, Utrecht,311,220,Low,0,1
11940,2,ADSL 2, Utrecht,311,312,Critical,1,2
11940,2,ADSL 2, Utrecht,311,301,Critical,1,1
5849,2,ADSL 2, Utrecht,311,312,Medium,1,4
5849,2,ADSL 2, Utrecht,311,232,Medium,1,2
8781,2,ADSL 2, Utrecht,311,312,Medium,1,7
8781,2,ADSL 2, Utrecht,311,232,Medium,1,5
15975,2,ADSL 2, Utrecht,311,232,Medium,1,2
15975,2,ADSL 2, Utrecht,311,312,Medium,1,2
15393,2,ADSL 2, Bruges,312,232,Medium,0,6
15393,2,ADSL 2, Bruges,312,312,Medium,0,6
16550,2,ADSL 2, Venice,313,313,Medium,0,4
16550,2,ADSL 2, Venice,313,232,Medium,0,2
16550,2,ADSL 2, Venice,313,312,Medium,0,2
16550,2,ADSL 2, Venice,313,233,Medium,0,4
5550,2,ADSL 2, Venice,313,315,Medium,0,1
5550,2,ADSL 2, Venice,313,313,Medium,0,4
5550,2,ADSL 2, Venice,313,312,Medium,0,2
5550,2,ADSL 2, Venice,313,233,Medium,0,4
5550,2,ADSL 2, Venice,313,232,Medium,0,2
5550,2,ADSL 2, Venice,313,235,Medium,0,1
2879,2,ADSL 2, Venice,313,134,Low,0,1
2879,2,ADSL 2, Venice,313,219,Low,0,1
2879,2,ADSL 2, Venice,313,312,Low,0,2
2879,2,ADSL 2, Venice,313,313,Low,0,11
2879,2,ADSL 2, Venice,313,235,Low,0,1
2879,2,ADSL 2, Venice,313,301,Low,0,1
2879,2,ADSL 2, Venice,313,233,Low,0,12
2879,2,ADSL 2, Venice,313,232,Low,0,1
2879,2,ADSL 2, Venice,313,307,Low,0,1
734,2,ADSL 2, Venice,313,315,Medium,0,1
734,2,ADSL 2, Venice,313,233,Medium,0,2
734,2,ADSL 2, Venice,313,313,Medium,0,3
734,2,ADSL 2, Venice,313,232,Medium,0,1
734,2,ADSL 2, Venice,313,312,Medium,0,1
3320,2,ADSL 2, Venice,313,221,Medium,0,1
3320,2,ADSL 2, Venice,313,233,Medium,0,3
3320,2,ADSL 2, Venice,313,315,Medium,0,1
3320,2,ADSL 2, Venice,313,313,Medium,0,3
3320,2,ADSL 2, Venice,313,301,Medium,0,1
3320,2,ADSL 2, Venice,313,235,Medium,0,1
3320,2,ADSL 2, Venice,313,232,Medium,0,1
3320,2,ADSL 2, Venice,313,312,Medium,0,1
6797,2,ADSL 2, Venice,313,235,Medium,0,1
6797,2,ADSL 2, Venice,313,233,Medium,0,4
6797,2,ADSL 2, Venice,313,315,Medium,0,1
6797,2,ADSL 2, Venice,313,313,Medium,0,4
811,2,ADSL 2, Seville,314,312,Medium,0,2
811,2,ADSL 2, Seville,314,233,Medium,0,4
811,2,ADSL 2, Seville,314,313,Medium,0,4
811,2,ADSL 2, Seville,314,232,Medium,0,2
9475,2,ADSL 2, Seville,314,134,Low,0,1
9475,2,ADSL 2, Seville,314,301,Low,0,1
9475,2,ADSL 2, Seville,314,233,Low,0,1
9475,2,ADSL 2, Seville,314,313,Low,0,1
9475,2,ADSL 2, Seville,314,219,Low,0,1
9475,2,ADSL 2, Seville,314,307,Low,0,1
9475,2,ADSL 2, Seville,314,232,Low,0,1
9475,2,ADSL 2, Seville,314,312,Low,0,2
8244,2,ADSL 2, Seville,314,313,Medium,1,2
8244,2,ADSL 2, Seville,314,233,Medium,1,2
1874,2,ADSL 2, Seville,314,233,Medium,1,5
1874,2,ADSL 2, Seville,314,232,Medium,1,1
1874,2,ADSL 2, Seville,314,313,Medium,1,5
1874,2,ADSL 2, Seville,314,312,Medium,1,1
5226,2,ADSL 2, Seville,314,134,Low,1,1
13675,2,ADSL 2, Seville,314,160,Medium,0,1
13675,2,ADSL 2, Seville,314,221,Medium,0,2
13675,2,ADSL 2, Seville,314,301,Medium,0,2
13675,2,ADSL 2, Seville,314,181,Medium,0,1
13675,8,ADSL 1, Seville,314,160,Medium,0,1
13675,8,ADSL 1, Seville,314,221,Medium,0,2
13675,8,ADSL 1, Seville,314,301,Medium,0,2
13675,8,ADSL 1, Seville,314,181,Medium,0,1
5786,2,ADSL 2, Seville,314,312,Critical,0,1
12444,2,ADSL 2, Seville,314,233,Medium,0,3
12444,2,ADSL 2, Seville,314,313,Medium,0,3
9645,2,ADSL 2, Seville,314,312,Medium,0,1
9645,2,ADSL 2, Seville,314,233,Medium,0,1
9645,2,ADSL 2, Seville,314,307,Medium,0,1
9645,2,ADSL 2, Seville,314,232,Medium,0,1
9645,2,ADSL 2, Seville,314,313,Medium,0,2
8295,2,ADSL 2, Seville,314,301,Low,0,1
8295,2,ADSL 2, Seville,314,135,Low,0,1
14596,2,ADSL 2, Seville,314,313,Medium,0,1
14596,2,ADSL 2, Seville,314,312,Medium,0,1
14596,2,ADSL 2, Seville,314,233,Medium,0,1
8238,2,ADSL 2, Seville,314,313,Medium,0,4
8238,2,ADSL 2, Seville,314,233,Medium,0,3
8238,2,ADSL 2, Seville,314,232,Medium,0,1
8238,2,ADSL 2, Seville,314,312,Medium,0,1
1223,8,ADSL 1, Seville,314,233,Medium,1,1
1223,8,ADSL 1, Seville,314,181,Medium,1,1
1223,8,ADSL 1, Seville,314,160,Medium,1,1
1223,8,ADSL 1, Seville,314,313,Medium,1,1
1223,2,ADSL 2, Seville,314,233,Medium,1,1
1223,2,ADSL 2, Seville,314,181,Medium,1,1
1223,2,ADSL 2, Seville,314,160,Medium,1,1
1223,2,ADSL 2, Seville,314,313,Medium,1,1
4383,2,ADSL 2, Coimbra,315,219,Low,0,1
12659,2,ADSL 2, Heraklion,317,219,Low,0,1
12659,2,ADSL 2, Heraklion,317,301,Low,0,1
12659,2,ADSL 2, Heraklion,317,134,Low,0,1
12659,2,ADSL 2, Heraklion,317,221,Low,0,1
1077,2,ADSL 2, Uppsala,318,232,Medium,0,3
1077,2,ADSL 2, Uppsala,318,312,Medium,0,3
3160,2,ADSL 2, Uppsala,318,232,Medium,1,1
3160,2,ADSL 2, Uppsala,318,312,Medium,1,3
6650,2,ADSL 2, Uppsala,318,312,Medium,0,4
6650,2,ADSL 2, Uppsala,318,232,Medium,0,3
8265,2,ADSL 2, Stavanger,319,232,Medium,0,1
8265,2,ADSL 2, Stavanger,319,312,Medium,0,1
6661,3,Fiber 2, Port Harcourt,32,154,Low,0,1
6661,3,Fiber 2, Port Harcourt,32,39,Low,0,4
6661,3,Fiber 2, Port Harcourt,32,240,Low,0,10
6661,3,Fiber 2, Port Harcourt,32,212,Low,0,4
6661,3,Fiber 2, Port Harcourt,32,98,Low,0,3
6661,3,Fiber 2, Port Harcourt,32,38,Low,0,6
6661,3,Fiber 2, Port Harcourt,32,127,Low,0,9
6661,3,Fiber 2, Port Harcourt,32,153,Low,0,8
6661,3,Fiber 2, Port Harcourt,32,152,Low,0,5
6661,9,BPL, Port Harcourt,32,154,Low,0,1
6661,9,BPL, Port Harcourt,32,39,Low,0,4
6661,9,BPL, Port Harcourt,32,240,Low,0,10
6661,9,BPL, Port Harcourt,32,212,Low,0,4
6661,9,BPL, Port Harcourt,32,98,Low,0,3
6661,9,BPL, Port Harcourt,32,38,Low,0,6
6661,9,BPL, Port Harcourt,32,127,Low,0,9
6661,9,BPL, Port Harcourt,32,153,Low,0,8
6661,9,BPL, Port Harcourt,32,152,Low,0,5
8918,9,BPL, Port Harcourt,32,133,Low,0,1
8918,9,BPL, Port Harcourt,32,132,Low,0,1
7378,2,ADSL 2, Port Harcourt,32,154,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,383,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,39,Low,2,2
7378,2,ADSL 2, Port Harcourt,32,55,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,171,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,134,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,38,Low,2,2
7378,2,ADSL 2, Port Harcourt,32,298,Low,2,1
7378,2,ADSL 2, Port Harcourt,32,240,Low,2,2
7378,2,ADSL 2, Port Harcourt,32,153,Low,2,8
7378,9,BPL, Port Harcourt,32,154,Low,2,1
7378,9,BPL, Port Harcourt,32,383,Low,2,1
7378,9,BPL, Port Harcourt,32,39,Low,2,2
7378,9,BPL, Port Harcourt,32,55,Low,2,1
7378,9,BPL, Port Harcourt,32,171,Low,2,1
7378,9,BPL, Port Harcourt,32,134,Low,2,1
7378,9,BPL, Port Harcourt,32,38,Low,2,2
7378,9,BPL, Port Harcourt,32,298,Low,2,1
7378,9,BPL, Port Harcourt,32,240,Low,2,2
7378,9,BPL, Port Harcourt,32,153,Low,2,8
7378,3,Fiber 2, Port Harcourt,32,154,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,383,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,39,Low,2,2
7378,3,Fiber 2, Port Harcourt,32,55,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,171,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,134,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,38,Low,2,2
7378,3,Fiber 2, Port Harcourt,32,298,Low,2,1
7378,3,Fiber 2, Port Harcourt,32,240,Low,2,2
7378,3,Fiber 2, Port Harcourt,32,153,Low,2,8
7378,5,Fiber Ultra Max, Port Harcourt,32,154,Low,2,1
7378,5,Fiber Ultra Max, Port Harcourt,32,383,Low,2,1
7378,5,Fiber Ultra Max, Port Harcourt,32,39,Low,2,2
7378,5,Fiber Ultra Max, Port Harcourt,32,55,Low,2,1
7378,5,Fiber Ultra Max, Port Harcourt,32,171,Low,2,1
7378,5,Fiber Ultra Max, Port Harcourt,32,134,Low,2,1
7378,5,Fiber Ultra Max, Port Harcourt,32,38,Low,2,2
7378,5,Fiber Ultra Max, Port Harcourt,32,298,Low,2,1
